"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","evidence_codes","intersection","inCommunity","annotatedInCommunity","viralTarget"
"221","query_1",TRUE,0.0487913784461546,908,5,4,0.8,0.00440528634361234,"GO:0070062","hsapien_HuRI_GOCC_EXP","extracellular exosome",5171,471,"X,X,X,X","KRT31,KRT36,KRT73,KRT75","AMOT,C1orf216,KRT31,KRT36,KRT73,KRT75","AMOT,KRT31,KRT36,KRT73,KRT75","AMOT,KRT31"
"240","query_1",TRUE,0.00773544768903456,1,5,1,0.2,1,"GO:0070939","hsapien_HuRI_GOCC_EXP","Dsl1/NZR complex",5171,622,"X","RINT1","ANKRD11,GOLGA6L9,LYSMD1,NAB2,NTAQ1,RINT1,TLE5,TRIM69","ANKRD11,LYSMD1,RINT1,TLE5,TRIM69","GOLGA6L9,RINT1"
"377.1","query_1",TRUE,3.58814508042917e-05,5,4,2,0.5,0.4,"GO:0030008","hsapien_HuRI_GOCC_EXP","TRAPP complex",5171,550,"X,X","TRAPPC2L,TRAPPC3","ARL16,REL,TCF4,TRAPPC1,TRAPPC2L,TRAPPC3,TRAPPC6A","REL,TCF4,TRAPPC2L,TRAPPC3","REL,TCF4"
"377.2","query_1",TRUE,0.0123731253789634,2,4,1,0.25,0.5,"GO:0070369","hsapien_HuRI_GOCC_EXP","beta-catenin-TCF7L2 complex",5171,409,"X","TCF4","ARL16,REL,TCF4,TRAPPC1,TRAPPC2L,TRAPPC3,TRAPPC6A","REL,TCF4,TRAPPC2L,TRAPPC3","REL,TCF4"
"377.3","query_1",TRUE,0.0247318926213209,4,4,1,0.25,0.25,"GO:1990907","hsapien_HuRI_GOCC_EXP","beta-catenin-TCF complex",5171,834,"X","TCF4","ARL16,REL,TCF4,TRAPPC1,TRAPPC2L,TRAPPC3,TRAPPC6A","REL,TCF4,TRAPPC2L,TRAPPC3","REL,TCF4"
"442.11","query_1",TRUE,0.00773544768903456,1,5,1,0.2,1,"GO:0034707","hsapien_HuRI_GOCC_EXP","chloride channel complex",5171,384,"X","BEST1","ASZ1,BEST1,BIK,C14orf180,CLEC7A,CNIH3,ERGIC3,MS4A13,TMEM14B,TSPO2,VSIR","BEST1,CLEC7A,ERGIC3,TSPO2,VSIR","ASZ1,TMEM14B"
"442.21","query_1",TRUE,0.0154649105055809,2,5,1,0.2,0.5,"GO:0031090","hsapien_HuRI_GOCC_EXP","organelle membrane",5171,909,"X","TSPO2","ASZ1,BEST1,BIK,C14orf180,CLEC7A,CNIH3,ERGIC3,MS4A13,TMEM14B,TSPO2,VSIR","BEST1,CLEC7A,ERGIC3,TSPO2,VSIR","ASZ1,TMEM14B"
"469","query_1",TRUE,0.0116031715335518,1,4,1,0.25,1,"GO:0045259","hsapien_HuRI_GOCC_EXP","proton-transporting ATP synthase complex",5171,338,"X","ATP5F1B","ATP5F1B,BYSL,GOLGA6L9,ZNF17,ZNF438,ZNF599,ZRANB1","ATP5F1B,BYSL,ZNF438,ZRANB1","BYSL,GOLGA6L9,ZRANB1"
"479","query_1",TRUE,0.0459992062562837,2,7,1,0.142857142857143,0.5,"GO:0000137","hsapien_HuRI_GOCC_EXP","Golgi cis cisterna",5171,754,"X","GOLGA2","ATP5PO,CCHCR1,GOLGA2,IKZF3,KRT75,NME7,NOS3,ZNF76","ATP5PO,CCHCR1,GOLGA2,IKZF3,KRT75,NME7,NOS3","GOLGA2,IKZF3"
"4801","query_1",TRUE,0.0361406925085885,280,6,3,0.5,0.0107142857142857,"GO:0005783","hsapien_HuRI_GOCC_EXP","endoplasmic reticulum",5171,209,"X,X,X","CREB3L1,EBP,TMEM203","ATP6AP2,CEACAM3,CREB3L1,EBP,NINJ1,PMP22,TIMMDC1,TMEM14B,TMEM203","ATP6AP2,CREB3L1,EBP,PMP22,TIMMDC1,TMEM203","CREB3L1,TMEM14B"
"5091","query_1",TRUE,0.0324888802939451,1,8,1,0.125,1,"GO:1990604","hsapien_HuRI_GOCC_EXP","IRE1-TRAF2-ASK1 complex",5171,920,"X","TRAF2","AVP,EFHC1,IKZF3,MISP,PFDN5,PRKAB2,SNAI1,TRAF2,VBP1","EFHC1,IKZF3,MISP,PFDN5,PRKAB2,SNAI1,TRAF2,VBP1","IKZF3,TRAF2,VBP1"
"525.11","query_1",TRUE,0.0236306086452204,80,4,2,0.5,0.025,"GO:0005768","hsapien_HuRI_GOCC_EXP","endosome",5171,459,"X,X","HGS,TRIM27","BABAM1,HGS,KRT39,KRT76,LMO4,TRIM27","BABAM1,HGS,KRT76,TRIM27","KRT39,TRIM27"
"525.21","query_1",TRUE,0.0262928914302972,2,4,1,0.25,0.5,"GO:0033565","hsapien_HuRI_GOCC_EXP","ESCRT-0 complex",5171,917,"X","HGS","BABAM1,HGS,KRT39,KRT76,LMO4,TRIM27","BABAM1,HGS,KRT76,TRIM27","KRT39,TRIM27"
"533.12","query_1",TRUE,0.0176768561828109,986,6,5,0.833333333333333,0.0050709939148073,"GO:0005737","hsapien_HuRI_GOCC_EXP","cytoplasm",5171,749,"X,X,X,X,X","BAG6,CTAG1A,SGTA,UBQLN1,UBQLN2","BAG6,CTAG1A,CTAG1B,SDC4,SGTA,SGTB,UBQLN1,UBQLN2","BAG6,CTAG1A,SDC4,SGTA,UBQLN1,UBQLN2","SGTA,UBQLN1,UBQLN2"
"533.22","query_1",TRUE,0.0486862017274063,3,6,1,0.166666666666667,0.333333333333333,"GO:0071818","hsapien_HuRI_GOCC_EXP","BAT3 complex",5171,652,"X","BAG6","BAG6,CTAG1A,CTAG1B,SDC4,SGTA,SGTB,UBQLN1,UBQLN2","BAG6,CTAG1A,SDC4,SGTA,UBQLN1,UBQLN2","SGTA,UBQLN1,UBQLN2"
"540.11","query_1",TRUE,0.0231973657583713,2,5,1,0.2,0.5,"GO:0000137","hsapien_HuRI_GOCC_EXP","Golgi cis cisterna",5171,754,"X","GOLGA2","BANP,GOLGA2,GOLGA6L9,MYL12B,NSMF,PRKAB2,PTPN21,TRIM14,TTC23","BANP,GOLGA2,MYL12B,NSMF,PRKAB2","GOLGA2,GOLGA6L9,TTC23"
"540.21","query_1",TRUE,0.0347825878847452,3,5,1,0.2,0.333333333333333,"GO:0031588","hsapien_HuRI_GOCC_EXP","nucleotide-activated protein kinase complex",5171,651,"X","PRKAB2","BANP,GOLGA2,GOLGA6L9,MYL12B,NSMF,PRKAB2,PTPN21,TRIM14,TTC23","BANP,GOLGA2,MYL12B,NSMF,PRKAB2","GOLGA2,GOLGA6L9,TTC23"
"540.3","query_1",TRUE,0.0463588431209208,4,5,1,0.2,0.25,"GO:0030134","hsapien_HuRI_GOCC_EXP","COPII-coated ER to Golgi transport vesicle",5171,610,"X","GOLGA2","BANP,GOLGA2,GOLGA6L9,MYL12B,NSMF,PRKAB2,PTPN21,TRIM14,TTC23","BANP,GOLGA2,MYL12B,NSMF,PRKAB2","GOLGA2,GOLGA6L9,TTC23"
"540.4","query_1",TRUE,0.0463588431209208,4,5,1,0.2,0.25,"GO:0099738","hsapien_HuRI_GOCC_EXP","cell cortex region",5171,903,"X","MYL12B","BANP,GOLGA2,GOLGA6L9,MYL12B,NSMF,PRKAB2,PTPN21,TRIM14,TTC23","BANP,GOLGA2,MYL12B,NSMF,PRKAB2","GOLGA2,GOLGA6L9,TTC23"
"5921","query_1",TRUE,0.0115964394203844,3,4,1,0.25,0.333333333333333,"GO:0005915","hsapien_HuRI_GOCC_EXP","zonula adherens",5171,918,"X","KIFC3","BFSP1,CCDC187,CCHCR1,KIFC3,KRT27,KRT32,USHBP1","CCHCR1,KIFC3,KRT27,KRT32","KRT27,KRT32"
"5941","query_1",TRUE,0.0216404060436558,4,4,1,0.25,0.25,"GO:0032541","hsapien_HuRI_GOCC_EXP","cortical endoplasmic reticulum",5171,279,"X","ASPH","ASPH,BGLAP,FKBP7,OCIAD1,SGTA,TMEM239,WFDC5","ASPH,BGLAP,OCIAD1,SGTA","FKBP7,SGTA"
"604","query_1",TRUE,0.00928074176509508,2,3,1,0.333333333333333,0.5,"GO:0032592","hsapien_HuRI_GOCC_EXP","integral component of mitochondrial membrane",5171,302,"X","MFF","BIK,FAM209A,LHFPL5,MFF,PLP1,SLC35E3,TMEM14B,TMEM254,TMEM60","FAM209A,MFF,PLP1","MFF,TMEM14B"
"606.12","query_1",TRUE,0.00773544768903456,1,4,1,0.25,1,"GO:1990604","hsapien_HuRI_GOCC_EXP","IRE1-TRAF2-ASK1 complex",5171,920,"X","TRAF2","BIRC2,LNX1,MID2,TCAF1,TRAF2,TRIM54,UBE2D4","BIRC2,MID2,TCAF1,TRAF2","TRAF2,TRIM54"
"606.22","query_1",TRUE,0.0154664067237043,2,4,1,0.25,0.5,"GO:0002947","hsapien_HuRI_GOCC_EXP","tumor necrosis factor receptor superfamily complex",5171,204,"X","TRAF2","BIRC2,LNX1,MID2,TCAF1,TRAF2,TRIM54,UBE2D4","BIRC2,MID2,TCAF1,TRAF2","TRAF2,TRIM54"
"606.32","query_1",TRUE,0.0154664067237043,2,4,1,0.25,0.5,"GO:0097057","hsapien_HuRI_GOCC_EXP","TRAF2-GSTP1 complex",5171,223,"X","TRAF2","BIRC2,LNX1,MID2,TCAF1,TRAF2,TRIM54,UBE2D4","BIRC2,MID2,TCAF1,TRAF2","TRAF2,TRIM54"
"6922","query_1",TRUE,0.0463902428623864,2,6,1,0.166666666666667,0.5,"GO:0000137","hsapien_HuRI_GOCC_EXP","Golgi cis cisterna",5171,754,"X","GOLGA2","C11orf49,GOLGA2,GRB14,LMNB2,PIBF1,TRIM27,USP2,ZFHX3","GOLGA2,GRB14,LMNB2,PIBF1,TRIM27,ZFHX3","GOLGA2,TRIM27"
"717","query_1",TRUE,0.0125701024946812,1,5,1,0.2,1,"GO:0070939","hsapien_HuRI_GOCC_EXP","Dsl1/NZR complex",5171,622,"X","RINT1","ABI2,C19orf44,CCDC57,IRF4,KIAA1217,KRT27,RINT1,TSEN54","ABI2,CCDC57,IRF4,KRT27,RINT1","CCDC57,KRT27,RINT1"
"8751","query_1",TRUE,0.0382534442143907,3,6,1,0.166666666666667,0.333333333333333,"GO:0005915","hsapien_HuRI_GOCC_EXP","zonula adherens",5171,918,"X","KIFC3","CBFA2T2,CCDC57,ELOA,KANK2,KIFC3,PRDM6,SORBS3","CBFA2T2,CCDC57,ELOA,KANK2,KIFC3,SORBS3","CCDC57,ELOA"
"895","query_1",TRUE,0.0417512185761477,2,6,1,0.166666666666667,0.5,"GO:0000137","hsapien_HuRI_GOCC_EXP","Golgi cis cisterna",5171,754,"X","GOLGA2","CCAR1,CCHCR1,GOLGA2,MTUS2,PIBF1,PKP2","CCAR1,CCHCR1,GOLGA2,MTUS2,PIBF1,PKP2","GOLGA2,MTUS2"
"916.12","query_1",TRUE,0.0201063287408155,2,4,1,0.25,0.5,"GO:0000137","hsapien_HuRI_GOCC_EXP","Golgi cis cisterna",5171,754,"X","GOLGA2","CCDC150,ENPP7,GOLGA2,MTUS2,NACC1,PRPF18,ZNF512B","ENPP7,GOLGA2,MTUS2,NACC1","GOLGA2,MTUS2"
"916.22","query_1",TRUE,0.0401893255096465,4,4,1,0.25,0.25,"GO:0030134","hsapien_HuRI_GOCC_EXP","COPII-coated ER to Golgi transport vesicle",5171,610,"X","GOLGA2","CCDC150,ENPP7,GOLGA2,MTUS2,NACC1,PRPF18,ZNF512B","ENPP7,GOLGA2,MTUS2,NACC1","GOLGA2,MTUS2"
"926.12","query_1",TRUE,0.0222394121059744,1,5,1,0.2,1,"GO:0035770","hsapien_HuRI_GOCC_EXP","ribonucleoprotein granule",5171,193,"X","FASTKD5","CCDC185,FAM161A,FASTKD5,MID2,TRIM27,ZRANB1","FAM161A,FASTKD5,MID2,TRIM27,ZRANB1","TRIM27,ZRANB1"
"926.22","query_1",TRUE,0.0222394121059744,1,5,1,0.2,1,"GO:0000235","hsapien_HuRI_GOCC_EXP","astral microtubule",5171,858,"X","FAM161A","CCDC185,FAM161A,FASTKD5,MID2,TRIM27,ZRANB1","FAM161A,FASTKD5,MID2,TRIM27,ZRANB1","TRIM27,ZRANB1"
"969","query_1",TRUE,0.0106362405724225,1,5,1,0.2,1,"GO:0098554","hsapien_HuRI_GOCC_EXP","cytoplasmic side of endoplasmic reticulum membrane",5171,32,"X","PTPN1","ABHD16A,AQP6,CCL4,GPR152,PTPN1,SERF1A,TIMMDC1,TMEM14B,TMEM86B,UNC93A","PTPN1,SERF1A,TIMMDC1,TMEM86B,UNC93A","ABHD16A,TMEM14B"
"9772","query_1",TRUE,0.0225042753983776,37,7,2,0.285714285714286,0.0540540540540541,"GO:0072686","hsapien_HuRI_GOCC_EXP","mitotic spindle",5171,674,"X,X","GOLGA2,MAD1L1","CCNB1IP1,GOLGA2,MAD1L1,MCRS1,MFAP1,PIBF1,SYT17,TLE5,USP15","GOLGA2,MAD1L1,MCRS1,MFAP1,PIBF1,TLE5,USP15","GOLGA2,MAD1L1"
"10181","query_1",TRUE,0.0424956061941822,5,4,1,0.25,0.2,"GO:0042101","hsapien_HuRI_GOCC_EXP","T cell receptor complex",5171,171,"X","CD3D","CD3D,COL10A1,SGTB,TFF1,UBQLN1,UBQLN2,VSNL1","CD3D,COL10A1,UBQLN1,UBQLN2","UBQLN1,UBQLN2"
"1021","query_1",TRUE,0.0289854899039543,3,5,1,0.2,0.333333333333333,"GO:0032937","hsapien_HuRI_GOCC_EXP","SREBP-SCAP-Insig complex",5171,305,"X","INSIG2","CD40,EBP,INSIG2,SLC16A10,TMEM147,TMEM14B","CD40,EBP,INSIG2,SLC16A10,TMEM147","CD40,TMEM14B"
"1046.11","query_1",TRUE,0.014676488057254,34,7,2,0.285714285714286,0.0588235294117647,"GO:0005874","hsapien_HuRI_GOCC_EXP","microtubule",5171,241,"X,X","MID1,MID2","CCHCR1,CDC37,FAM50B,GMCL1,KIFC3,MID1,MID2,PIBF1,TRAF2","CCHCR1,CDC37,KIFC3,MID1,MID2,PIBF1,TRAF2","CDC37,TRAF2"
"1046.21","query_1",TRUE,0.0230129568748759,1,7,1,0.142857142857143,1,"GO:1990604","hsapien_HuRI_GOCC_EXP","IRE1-TRAF2-ASK1 complex",5171,920,"X","TRAF2","CCHCR1,CDC37,FAM50B,GMCL1,KIFC3,MID1,MID2,PIBF1,TRAF2","CCHCR1,CDC37,KIFC3,MID1,MID2,PIBF1,TRAF2","CDC37,TRAF2"
"1046.31","query_1",TRUE,0.0459992062562837,2,7,1,0.142857142857143,0.5,"GO:1990565","hsapien_HuRI_GOCC_EXP","HSP90-CDC37 chaperone complex",5171,37,"X","CDC37","CCHCR1,CDC37,FAM50B,GMCL1,KIFC3,MID1,MID2,PIBF1,TRAF2","CCHCR1,CDC37,KIFC3,MID1,MID2,PIBF1,TRAF2","CDC37,TRAF2"
"1046.41","query_1",TRUE,0.0459992062562837,2,7,1,0.142857142857143,0.5,"GO:0002947","hsapien_HuRI_GOCC_EXP","tumor necrosis factor receptor superfamily complex",5171,204,"X","TRAF2","CCHCR1,CDC37,FAM50B,GMCL1,KIFC3,MID1,MID2,PIBF1,TRAF2","CCHCR1,CDC37,KIFC3,MID1,MID2,PIBF1,TRAF2","CDC37,TRAF2"
"1046.51","query_1",TRUE,0.0459992062562837,2,7,1,0.142857142857143,0.5,"GO:0097057","hsapien_HuRI_GOCC_EXP","TRAF2-GSTP1 complex",5171,223,"X","TRAF2","CCHCR1,CDC37,FAM50B,GMCL1,KIFC3,MID1,MID2,PIBF1,TRAF2","CCHCR1,CDC37,KIFC3,MID1,MID2,PIBF1,TRAF2","CDC37,TRAF2"
"1050.11","query_1",TRUE,0.00515064985886702,30,5,2,0.4,0.0666666666666667,"GO:0055037","hsapien_HuRI_GOCC_EXP","recycling endosome",5171,383,"X,X","RAB4B,VPS52","CDC45,EXOC5,KIFC3,RAB4B,USP2,VPS52,ZRANB1","CDC45,KIFC3,RAB4B,VPS52,ZRANB1","VPS52,ZRANB1"
"1050.21","query_1",TRUE,0.0154708953780691,1,5,1,0.2,1,"GO:0032593","hsapien_HuRI_GOCC_EXP","insulin-responsive compartment",5171,737,"X","RAB4B","CDC45,EXOC5,KIFC3,RAB4B,USP2,VPS52,ZRANB1","CDC45,KIFC3,RAB4B,VPS52,ZRANB1","VPS52,ZRANB1"
"1050.3","query_1",TRUE,0.0309298210111617,2,5,1,0.2,0.5,"GO:0000938","hsapien_HuRI_GOCC_EXP","GARP complex",5171,82,"X","VPS52","CDC45,EXOC5,KIFC3,RAB4B,USP2,VPS52,ZRANB1","CDC45,KIFC3,RAB4B,VPS52,ZRANB1","VPS52,ZRANB1"
"1050.4","query_1",TRUE,0.0309298210111617,2,5,1,0.2,0.5,"GO:1990745","hsapien_HuRI_GOCC_EXP","EARP complex",5171,506,"X","VPS52","CDC45,EXOC5,KIFC3,RAB4B,USP2,VPS52,ZRANB1","CDC45,KIFC3,RAB4B,VPS52,ZRANB1","VPS52,ZRANB1"
"1050.5","query_1",TRUE,0.0463767838463269,3,5,1,0.2,0.333333333333333,"GO:0005915","hsapien_HuRI_GOCC_EXP","zonula adherens",5171,918,"X","KIFC3","CDC45,EXOC5,KIFC3,RAB4B,USP2,VPS52,ZRANB1","CDC45,KIFC3,RAB4B,VPS52,ZRANB1","VPS52,ZRANB1"
"1102","query_1",TRUE,0.0154708953780691,1,5,1,0.2,1,"GO:0005916","hsapien_HuRI_GOCC_EXP","fascia adherens",5171,100,"X","CTNNA3","CENPS-CORT,CTNNA3,EXOSC4,HOMEZ,PPARA,SDCBP","CTNNA3,EXOSC4,HOMEZ,PPARA,SDCBP","HOMEZ,PPARA"
"1110.11","query_1",TRUE,0.0243666602204569,1,7,1,0.142857142857143,1,"GO:0042734","hsapien_HuRI_GOCC_EXP","presynaptic membrane",5171,601,"X","PICK1","CARD9,CEP57L1,DNAJC11,FAM161B,KIAA1328,PICK1,TXLNA,TXLNB,VPS52","CARD9,DNAJC11,FAM161B,PICK1,TXLNA,TXLNB,VPS52","CARD9,CEP57L1,VPS52"
"1110.21","query_1",TRUE,0.0487050419184181,2,7,1,0.142857142857143,0.5,"GO:0000938","hsapien_HuRI_GOCC_EXP","GARP complex",5171,82,"X","VPS52","CARD9,CEP57L1,DNAJC11,FAM161B,KIAA1328,PICK1,TXLNA,TXLNB,VPS52","CARD9,DNAJC11,FAM161B,PICK1,TXLNA,TXLNB,VPS52","CARD9,CEP57L1,VPS52"
"1110.31","query_1",TRUE,0.0487050419184181,2,7,1,0.142857142857143,0.5,"GO:1990745","hsapien_HuRI_GOCC_EXP","EARP complex",5171,506,"X","VPS52","CARD9,CEP57L1,DNAJC11,FAM161B,KIAA1328,PICK1,TXLNA,TXLNB,VPS52","CARD9,DNAJC11,FAM161B,PICK1,TXLNA,TXLNB,VPS52","CARD9,CEP57L1,VPS52"
"1114.12","query_1",TRUE,0.00994512112230627,210,5,3,0.6,0.0142857142857143,"GO:0005813","hsapien_HuRI_GOCC_EXP","centrosome",5171,836,"X,X,X","CEP72,FAM161A,MTUS2","CEP72,DHX32,FAM161A,GOLGA6L9,IL16,MTUS2,ZSCAN26","CEP72,FAM161A,IL16,MTUS2,ZSCAN26","GOLGA6L9,MTUS2"
"1114.22","query_1",TRUE,0.0154708953780691,1,5,1,0.2,1,"GO:0000235","hsapien_HuRI_GOCC_EXP","astral microtubule",5171,858,"X","FAM161A","CEP72,DHX32,FAM161A,GOLGA6L9,IL16,MTUS2,ZSCAN26","CEP72,FAM161A,IL16,MTUS2,ZSCAN26","GOLGA6L9,MTUS2"
"1328.11","query_1",TRUE,0.0394317064330284,2,6,1,0.166666666666667,0.5,"GO:0005584","hsapien_HuRI_GOCC_EXP","collagen type I trimer",5171,655,"X","COL1A2","COL1A2,COX14,MESD,PRAP1,SGTA,TMEM31,UBQLN1,UBQLN2","COL1A2,COX14,MESD,SGTA,UBQLN1,UBQLN2","SGTA,UBQLN1,UBQLN2"
"1328.21","query_1",TRUE,0.0472609055881542,280,6,3,0.5,0.0107142857142857,"GO:0005783","hsapien_HuRI_GOCC_EXP","endoplasmic reticulum",5171,209,"X,X,X","COL1A2,MESD,UBQLN1","COL1A2,COX14,MESD,PRAP1,SGTA,TMEM31,UBQLN1,UBQLN2","COL1A2,COX14,MESD,SGTA,UBQLN1,UBQLN2","SGTA,UBQLN1,UBQLN2"
"1415","query_1",TRUE,0.0208857087603993,1,6,1,0.166666666666667,1,"GO:0005916","hsapien_HuRI_GOCC_EXP","fascia adherens",5171,100,"X","CTNNA3","CTNNA3,ECSIT,FAM161B,GEM,MKRN3,NDUFB7,NFKBIB,OIP5,USHBP1","CTNNA3,ECSIT,FAM161B,GEM,NDUFB7,OIP5","MKRN3,NDUFB7"
"1515.12","query_1",TRUE,0.0123767163024553,1,4,1,0.25,1,"GO:0030662","hsapien_HuRI_GOCC_EXP","coated vesicle membrane",5171,179,"X","TEPSIN","DDI1,GPANK1,SORBS3,TEPSIN,TRAF2,TRIM23,USP2","SORBS3,TEPSIN,TRAF2,TRIM23","TEPSIN,TRAF2"
"1515.22","query_1",TRUE,0.0123767163024553,1,4,1,0.25,1,"GO:0031312","hsapien_HuRI_GOCC_EXP","extrinsic component of organelle membrane",5171,892,"X","TEPSIN","DDI1,GPANK1,SORBS3,TEPSIN,TRAF2,TRIM23,USP2","SORBS3,TEPSIN,TRAF2,TRIM23","TEPSIN,TRAF2"
"1515.3","query_1",TRUE,0.0123767163024553,1,4,1,0.25,1,"GO:1990604","hsapien_HuRI_GOCC_EXP","IRE1-TRAF2-ASK1 complex",5171,920,"X","TRAF2","DDI1,GPANK1,SORBS3,TEPSIN,TRAF2,TRIM23,USP2","SORBS3,TEPSIN,TRAF2,TRIM23","TEPSIN,TRAF2"
"1515.4","query_1",TRUE,0.0247462507579268,2,4,1,0.25,0.5,"GO:0002947","hsapien_HuRI_GOCC_EXP","tumor necrosis factor receptor superfamily complex",5171,204,"X","TRAF2","DDI1,GPANK1,SORBS3,TEPSIN,TRAF2,TRIM23,USP2","SORBS3,TEPSIN,TRAF2,TRIM23","TEPSIN,TRAF2"
"1515.5","query_1",TRUE,0.0247462507579268,2,4,1,0.25,0.5,"GO:0097057","hsapien_HuRI_GOCC_EXP","TRAF2-GSTP1 complex",5171,223,"X","TRAF2","DDI1,GPANK1,SORBS3,TEPSIN,TRAF2,TRIM23,USP2","SORBS3,TEPSIN,TRAF2,TRIM23","TEPSIN,TRAF2"
"1515.6","query_1",TRUE,0.0371086061452299,3,4,1,0.25,0.333333333333333,"GO:0030124","hsapien_HuRI_GOCC_EXP","AP-4 adaptor complex",5171,632,"X","TEPSIN","DDI1,GPANK1,SORBS3,TEPSIN,TRAF2,TRIM23,USP2","SORBS3,TEPSIN,TRAF2,TRIM23","TEPSIN,TRAF2"
"1540","query_1",TRUE,0.0139170728587172,6,2,1,0.5,0.166666666666667,"GO:0001917","hsapien_HuRI_GOCC_EXP","photoreceptor inner segment",5171,845,"X","REEP6","ARL6IP1,CMTM5,DEFB129,NTAQ1,REEP6,SCARA5,TMED8,ZFYVE21","ARL6IP1,REEP6","ARL6IP1,REEP6"
"1555","query_1",TRUE,0.000325461149173074,24,11,3,0.272727272727273,0.125,"GO:0045111","hsapien_HuRI_GOCC_EXP","intermediate filament cytoskeleton",5171,135,"X,X,X","DES,GFAP,VIM","DES,DPPA3,GFAP,KRT20,KRT27,KRT31,KRT72,KRT76,NFKBID,PPP1R18,PTCD1,TFIP11,VIM","DES,DPPA3,GFAP,KRT20,KRT27,KRT31,KRT72,KRT76,PTCD1,TFIP11,VIM","KRT27,KRT31,VIM"
"1613","query_1",TRUE,0.00869901237648574,3,3,1,0.333333333333333,0.333333333333333,"GO:0031588","hsapien_HuRI_GOCC_EXP","nucleotide-activated protein kinase complex",5171,651,"X","PRKAB2","DDIT4L,DNPH1,KRBOX4,LMO1,PRKAB2,TSC22D4,VBP1","DNPH1,PRKAB2,VBP1","DDIT4L,VBP1"
"16271","query_1",TRUE,0.0414942463701733,986,3,3,1,0.00304259634888438,"GO:0005737","hsapien_HuRI_GOCC_EXP","cytoplasm",5171,749,"X,X,X","IKZF3,KANK2,TRAF4","DPEP2NB,FRS3,GOLGA6A,IKZF3,KANK2,MKRN3,TRAF4,TSGA10IP","IKZF3,KANK2,TRAF4","IKZF3,MKRN3"
"1833","query_1",TRUE,0.013634931860782,668,5,4,0.8,0.00598802395209581,"GO:0005886","hsapien_HuRI_GOCC_EXP","plasma membrane",5171,379,"X,X,X,X","EVA1A,GYPA,UBQLN1,UBQLN2","EVA1A,GYPA,PRR4,SELENOM,SGTB,TMEM31,UBQLN1,UBQLN2","EVA1A,GYPA,PRR4,UBQLN1,UBQLN2","UBQLN1,UBQLN2"
"1877.11","query_1",TRUE,0.0289854899039554,5,3,1,0.333333333333333,0.2,"GO:0032391","hsapien_HuRI_GOCC_EXP","photoreceptor connecting cilium",5171,138,"X","IQCB1","FAM110A,GOLGA6L9,IQCB1,LDOC1,MKRN3,SMARCD1,USHBP1,ZNF629,ZNF835","IQCB1,LDOC1,SMARCD1","GOLGA6L9,MKRN3"
"1877.21","query_1",TRUE,0.0405639846932482,7,3,1,0.333333333333333,0.142857142857143,"GO:0016514","hsapien_HuRI_GOCC_EXP","SWI/SNF complex",5171,451,"X","SMARCD1","FAM110A,GOLGA6L9,IQCB1,LDOC1,MKRN3,SMARCD1,USHBP1,ZNF629,ZNF835","IQCB1,LDOC1,SMARCD1","GOLGA6L9,MKRN3"
"2035","query_1",TRUE,0.0162255938772993,7,3,1,0.333333333333333,0.142857142857143,"GO:0017119","hsapien_HuRI_GOCC_EXP","Golgi transport complex",5171,258,"X","COG6","COG6,FNDC11,KRT34,RAB3IL1,SCNM1,TTC7B","COG6,KRT34,TTC7B","COG6,RAB3IL1"
"2077","query_1",TRUE,0.0135370334558105,1,5,1,0.2,1,"GO:0042734","hsapien_HuRI_GOCC_EXP","presynaptic membrane",5171,601,"X","PICK1","BYSL,FXR1,HMBOX1,LMO1,MEOX2,PICK1,ZNF417,ZNF71","BYSL,FXR1,HMBOX1,MEOX2,PICK1","BYSL,FXR1"
"2143","query_1",TRUE,0.03892074577848,280,6,3,0.5,0.0107142857142857,"GO:0005783","hsapien_HuRI_GOCC_EXP","endoplasmic reticulum",5171,209,"X,X,X","ASPH,TRAM1,UBQLN1","ASPH,GET3,GOLM1,GUCA2A,SMIM19,TRAM1,UBQLN1,UBQLN2","ASPH,GET3,GOLM1,TRAM1,UBQLN1,UBQLN2","UBQLN1,UBQLN2"
"2274.11","query_1",TRUE,0.0125701024946812,1,5,1,0.2,1,"GO:0030662","hsapien_HuRI_GOCC_EXP","coated vesicle membrane",5171,179,"X","TEPSIN","CTAG1A,CTAG1B,GTF2I,SEC14L4,SGTA,SGTB,TEPSIN,TRIM54,UBL4A","CTAG1A,GTF2I,SGTA,TEPSIN,UBL4A","SGTA,TEPSIN,TRIM54"
"2274.21","query_1",TRUE,0.0125701024946812,1,5,1,0.2,1,"GO:0031312","hsapien_HuRI_GOCC_EXP","extrinsic component of organelle membrane",5171,892,"X","TEPSIN","CTAG1A,CTAG1B,GTF2I,SEC14L4,SGTA,SGTB,TEPSIN,TRIM54,UBL4A","CTAG1A,GTF2I,SGTA,TEPSIN,UBL4A","SGTA,TEPSIN,TRIM54"
"2274.31","query_1",TRUE,0.0376811368751406,3,5,1,0.2,0.333333333333333,"GO:0030124","hsapien_HuRI_GOCC_EXP","AP-4 adaptor complex",5171,632,"X","TEPSIN","CTAG1A,CTAG1B,GTF2I,SEC14L4,SGTA,SGTB,TEPSIN,TRIM54,UBL4A","CTAG1A,GTF2I,SGTA,TEPSIN,UBL4A","SGTA,TEPSIN,TRIM54"
